Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
2631	1273	1e+19	50	5e-06	2.273184e+25	1.74596e+25	1.344006e+25	4.019539e+24	5.272242e+24	0	2.84148e+24	2.18245e+24	1.680007e+24	5.024424e+23	6.590302e+23	0	0	6.73717e+23	4.031387e-10	0.0001848969	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.214266	7.209709e+26	2.301694e+28	
2632	1273	1e+19	50	5e-06	2.274048e+25	1.746528e+25	1.344461e+25	4.020671e+24	5.275197e+24	0	2.84256e+24	2.18316e+24	1.680577e+24	5.025838e+23	6.593996e+23	0	0	6.73672e+23	4.031856e-10	0.000184949	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.215487	7.209709e+26	2.301694e+28	
2633	1273	1e+19	50	5e-06	2.274912e+25	1.747097e+25	1.344917e+25	4.021802e+24	5.278153e+24	0	2.84364e+24	2.183871e+24	1.681146e+24	5.027253e+23	6.597691e+23	0	0	6.73627e+23	4.032324e-10	0.0001850011	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.216709	7.209709e+26	2.301694e+28	
2634	1273	1e+19	50	5e-06	2.275776e+25	1.747665e+25	1.345372e+25	4.022934e+24	5.281109e+24	0	2.84472e+24	2.184581e+24	1.681715e+24	5.028667e+23	6.601386e+23	0	0	6.735821e+23	4.032792e-10	0.0001850532	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.217931	7.209709e+26	2.301694e+28	
2635	1273	1e+19	50	5e-06	2.27664e+25	1.748233e+25	1.345827e+25	4.024065e+24	5.284065e+24	0	2.8458e+24	2.185292e+24	1.682284e+24	5.030081e+23	6.605082e+23	0	0	6.735372e+23	4.03326e-10	0.0001851052	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.219152	7.209709e+26	2.301694e+28	
2636	1273	1e+19	50	5e-06	2.277504e+25	1.748802e+25	1.346282e+25	4.025196e+24	5.287023e+24	0	2.84688e+24	2.186002e+24	1.682853e+24	5.031495e+23	6.608778e+23	0	0	6.734922e+23	4.033727e-10	0.0001851573	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.220374	7.209709e+26	2.301694e+28	
2637	1273	1e+19	50	5e-06	2.278368e+25	1.74937e+25	1.346737e+25	4.026327e+24	5.28998e+24	0	2.84796e+24	2.186712e+24	1.683422e+24	5.032909e+23	6.612475e+23	0	0	6.734474e+23	4.034195e-10	0.0001852093	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.221596	7.209709e+26	2.301694e+28	
2638	1273	1e+19	50	5e-06	2.279232e+25	1.749938e+25	1.347192e+25	4.027458e+24	5.292939e+24	0	2.84904e+24	2.187423e+24	1.68399e+24	5.034322e+23	6.616173e+23	0	0	6.734025e+23	4.034662e-10	0.0001852614	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.222817	7.209709e+26	2.301694e+28	
2639	1273	1e+19	50	5e-06	2.280096e+25	1.750506e+25	1.347647e+25	4.028588e+24	5.295897e+24	0	2.85012e+24	2.188133e+24	1.684559e+24	5.035736e+23	6.619872e+23	0	0	6.733576e+23	4.03513e-10	0.0001853134	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.224039	7.209709e+26	2.301694e+28	
2640	1273	1e+19	50	5e-06	2.28096e+25	1.751074e+25	1.348102e+25	4.029719e+24	5.298857e+24	0	2.8512e+24	2.188843e+24	1.685128e+24	5.037149e+23	6.623571e+23	0	0	6.733128e+23	4.035597e-10	0.0001853654	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.225261	7.209709e+26	2.301694e+28	
2641	1273	1e+19	50	5e-06	2.281824e+25	1.751642e+25	1.348557e+25	4.030849e+24	5.301816e+24	0	2.85228e+24	2.189553e+24	1.685697e+24	5.038561e+23	6.62727e+23	0	0	6.732679e+23	4.036064e-10	0.0001854174	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.226482	7.209709e+26	2.301694e+28	
2642	1273	1e+19	50	5e-06	2.282688e+25	1.75221e+25	1.349012e+25	4.031979e+24	5.304777e+24	0	2.85336e+24	2.190263e+24	1.686266e+24	5.039974e+23	6.630971e+23	0	0	6.732231e+23	4.036531e-10	0.0001854694	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.227704	7.209709e+26	2.301694e+28	
2643	1273	1e+19	50	5e-06	2.283552e+25	1.752778e+25	1.349467e+25	4.033109e+24	5.307738e+24	0	2.85444e+24	2.190973e+24	1.686834e+24	5.041386e+23	6.634672e+23	0	0	6.731784e+23	4.036997e-10	0.0001855214	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.228926	7.209709e+26	2.301694e+28	
2644	1273	1e+19	50	5e-06	2.284416e+25	1.753346e+25	1.349922e+25	4.034239e+24	5.310699e+24	0	2.85552e+24	2.191683e+24	1.687403e+24	5.042798e+23	6.638374e+23	0	0	6.731336e+23	4.037464e-10	0.0001855734	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.230148	7.209709e+26	2.301694e+28	
2645	1273	1e+19	50	5e-06	2.28528e+25	1.753914e+25	1.350377e+25	4.035368e+24	5.313661e+24	0	2.8566e+24	2.192392e+24	1.687971e+24	5.04421e+23	6.642076e+23	0	0	6.730888e+23	4.03793e-10	0.0001856254	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.231369	7.209709e+26	2.301694e+28	
2646	1273	1e+19	50	5e-06	2.286144e+25	1.754482e+25	1.350832e+25	4.036497e+24	5.316623e+24	0	2.85768e+24	2.193102e+24	1.68854e+24	5.045622e+23	6.645779e+23	0	0	6.730441e+23	4.038396e-10	0.0001856774	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.232591	7.209709e+26	2.301694e+28	
2647	1273	1e+19	50	5e-06	2.287008e+25	1.755049e+25	1.351287e+25	4.037627e+24	5.319586e+24	0	2.85876e+24	2.193812e+24	1.689108e+24	5.047033e+23	6.649482e+23	0	0	6.729994e+23	4.038863e-10	0.0001857293	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.233813	7.209709e+26	2.301694e+28	
2648	1273	1e+19	50	5e-06	2.287872e+25	1.755617e+25	1.351742e+25	4.038756e+24	5.322549e+24	0	2.85984e+24	2.194521e+24	1.689677e+24	5.048444e+23	6.653187e+23	0	0	6.729547e+23	4.039329e-10	0.0001857813	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.235034	7.209709e+26	2.301694e+28	
2649	1273	1e+19	50	5e-06	2.288736e+25	1.756185e+25	1.352196e+25	4.039884e+24	5.325513e+24	0	2.86092e+24	2.195231e+24	1.690245e+24	5.049855e+23	6.656892e+23	0	0	6.7291e+23	4.039794e-10	0.0001858332	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.236256	7.209709e+26	2.301694e+28	
2650	1273	1e+19	50	5e-06	2.2896e+25	1.756752e+25	1.352651e+25	4.041013e+24	5.328478e+24	0	2.862e+24	2.19594e+24	1.690814e+24	5.051266e+23	6.660597e+23	0	0	6.728653e+23	4.04026e-10	0.0001858852	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.237478	7.209709e+26	2.301694e+28	
2651	1273	1e+19	50	5e-06	2.290464e+25	1.75732e+25	1.353106e+25	4.042141e+24	5.331443e+24	0	2.86308e+24	2.19665e+24	1.691382e+24	5.052677e+23	6.664303e+23	0	0	6.728207e+23	4.040726e-10	0.0001859371	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.238699	7.209709e+26	2.301694e+28	
2652	1273	1e+19	50	5e-06	2.291328e+25	1.757887e+25	1.35356e+25	4.04327e+24	5.334408e+24	0	2.86416e+24	2.197359e+24	1.69195e+24	5.054087e+23	6.66801e+23	0	0	6.727761e+23	4.041191e-10	0.000185989	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.239921	7.209709e+26	2.301694e+28	
2653	1273	1e+19	50	5e-06	2.292192e+25	1.758455e+25	1.354015e+25	4.044398e+24	5.337374e+24	0	2.86524e+24	2.198068e+24	1.692519e+24	5.055497e+23	6.671718e+23	0	0	6.727315e+23	4.041656e-10	0.0001860409	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.241143	7.209709e+26	2.301694e+28	
2654	1273	1e+19	50	5e-06	2.293056e+25	1.759022e+25	1.354469e+25	4.045526e+24	5.340341e+24	0	2.86632e+24	2.198777e+24	1.693087e+24	5.056907e+23	6.675426e+23	0	0	6.726869e+23	4.042122e-10	0.0001860928	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.242364	7.209709e+26	2.301694e+28	
2655	1273	1e+19	50	5e-06	2.29392e+25	1.759589e+25	1.354924e+25	4.046653e+24	5.343308e+24	0	2.8674e+24	2.199487e+24	1.693655e+24	5.058317e+23	6.679135e+23	0	0	6.726423e+23	4.042587e-10	0.0001861447	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.243586	7.209709e+26	2.301694e+28	
2656	1273	1e+19	50	5e-06	2.294784e+25	1.760156e+25	1.355378e+25	4.047781e+24	5.346275e+24	0	2.86848e+24	2.200196e+24	1.694223e+24	5.059726e+23	6.682844e+23	0	0	6.725978e+23	4.043051e-10	0.0001861966	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.244808	7.209709e+26	2.301694e+28	
2657	1273	1e+19	50	5e-06	2.295648e+25	1.760724e+25	1.355833e+25	4.048908e+24	5.349243e+24	0	2.86956e+24	2.200905e+24	1.694791e+24	5.061135e+23	6.686554e+23	0	0	6.725532e+23	4.043516e-10	0.0001862485	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.24603	7.209709e+26	2.301694e+28	
2658	1273	1e+19	50	5e-06	2.296512e+25	1.761291e+25	1.356287e+25	4.050035e+24	5.352212e+24	0	2.87064e+24	2.201614e+24	1.695359e+24	5.062544e+23	6.690265e+23	0	0	6.725087e+23	4.043981e-10	0.0001863004	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.247251	7.209709e+26	2.301694e+28	
2659	1273	1e+19	50	5e-06	2.297376e+25	1.761858e+25	1.356742e+25	4.051162e+24	5.355181e+24	0	2.87172e+24	2.202322e+24	1.695927e+24	5.063953e+23	6.693976e+23	0	0	6.724642e+23	4.044445e-10	0.0001863523	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.248473	7.209709e+26	2.301694e+28	
2660	1273	1e+19	50	5e-06	2.29824e+25	1.762425e+25	1.357196e+25	4.052289e+24	5.35815e+24	0	2.8728e+24	2.203031e+24	1.696495e+24	5.065361e+23	6.697688e+23	0	0	6.724197e+23	4.04491e-10	0.0001864041	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.249695	7.209709e+26	2.301694e+28	
2661	1273	1e+19	50	5e-06	2.299104e+25	1.762992e+25	1.35765e+25	4.053416e+24	5.361121e+24	0	2.87388e+24	2.20374e+24	1.697063e+24	5.06677e+23	6.701401e+23	0	0	6.723753e+23	4.045374e-10	0.000186456	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.250916	7.209709e+26	2.301694e+28	
2662	1273	1e+19	50	5e-06	2.299968e+25	1.763559e+25	1.358105e+25	4.054542e+24	5.364091e+24	0	2.87496e+24	2.204449e+24	1.697631e+24	5.068178e+23	6.705114e+23	0	0	6.723308e+23	4.045838e-10	0.0001865078	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.252138	7.209709e+26	2.301694e+28	
2663	1273	1e+19	50	5e-06	2.300832e+25	1.764126e+25	1.358559e+25	4.055669e+24	5.367062e+24	0	2.87604e+24	2.205157e+24	1.698199e+24	5.069586e+23	6.708828e+23	0	0	6.722864e+23	4.046302e-10	0.0001865596	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.25336	7.209709e+26	2.301694e+28	
2664	1273	1e+19	50	5e-06	2.301696e+25	1.764693e+25	1.359013e+25	4.056795e+24	5.370034e+24	0	2.87712e+24	2.205866e+24	1.698766e+24	5.070993e+23	6.712542e+23	0	0	6.72242e+23	4.046765e-10	0.0001866115	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.254581	7.209709e+26	2.301694e+28	
2665	1273	1e+19	50	5e-06	2.30256e+25	1.765259e+25	1.359467e+25	4.057921e+24	5.373006e+24	0	2.8782e+24	2.206574e+24	1.699334e+24	5.072401e+23	6.716258e+23	0	0	6.721976e+23	4.047229e-10	0.0001866633	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.255803	7.209709e+26	2.301694e+28	
2666	1273	1e+19	50	5e-06	2.303424e+25	1.765826e+25	1.359921e+25	4.059046e+24	5.375979e+24	0	2.87928e+24	2.207283e+24	1.699902e+24	5.073808e+23	6.719974e+23	0	0	6.721532e+23	4.047692e-10	0.0001867151	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.257025	7.209709e+26	2.301694e+28	
2667	1273	1e+19	50	5e-06	2.304288e+25	1.766393e+25	1.360376e+25	4.060172e+24	5.378952e+24	0	2.88036e+24	2.207991e+24	1.700469e+24	5.075215e+23	6.72369e+23	0	0	6.721088e+23	4.048156e-10	0.0001867669	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.258246	7.209709e+26	2.301694e+28	
2668	1273	1e+19	50	5e-06	2.305152e+25	1.766959e+25	1.36083e+25	4.061297e+24	5.381926e+24	0	2.88144e+24	2.208699e+24	1.701037e+24	5.076622e+23	6.727407e+23	0	0	6.720645e+23	4.048619e-10	0.0001868187	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.259468	7.209709e+26	2.301694e+28	
2669	1273	1e+19	50	5e-06	2.306016e+25	1.767526e+25	1.361284e+25	4.062423e+24	5.3849e+24	0	2.88252e+24	2.209408e+24	1.701605e+24	5.078028e+23	6.731125e+23	0	0	6.720202e+23	4.049082e-10	0.0001868704	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.26069	7.209709e+26	2.301694e+28	
2670	1273	1e+19	50	5e-06	2.30688e+25	1.768093e+25	1.361738e+25	4.063548e+24	5.387875e+24	0	2.8836e+24	2.210116e+24	1.702172e+24	5.079435e+23	6.734843e+23	0	0	6.719759e+23	4.049545e-10	0.0001869222	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.261911	7.209709e+26	2.301694e+28	
2671	1273	1e+19	50	5e-06	2.307744e+25	1.768659e+25	1.362192e+25	4.064673e+24	5.39085e+24	0	2.88468e+24	2.210824e+24	1.70274e+24	5.080841e+23	6.738562e+23	0	0	6.719316e+23	4.050008e-10	0.000186974	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.263133	7.209709e+26	2.301694e+28	
2672	1273	1e+19	50	5e-06	2.308608e+25	1.769225e+25	1.362646e+25	4.065797e+24	5.393826e+24	0	2.88576e+24	2.211532e+24	1.703307e+24	5.082247e+23	6.742282e+23	0	0	6.718873e+23	4.05047e-10	0.0001870257	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.264355	7.209709e+26	2.301694e+28	
2673	1273	1e+19	50	5e-06	2.309472e+25	1.769792e+25	1.3631e+25	4.066922e+24	5.396802e+24	0	2.88684e+24	2.21224e+24	1.703875e+24	5.083652e+23	6.746002e+23	0	0	6.718431e+23	4.050933e-10	0.0001870775	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.265577	7.209709e+26	2.301694e+28	
2674	1273	1e+19	50	5e-06	2.310336e+25	1.770358e+25	1.363554e+25	4.068046e+24	5.399779e+24	0	2.88792e+24	2.212948e+24	1.704442e+24	5.085058e+23	6.749723e+23	0	0	6.717988e+23	4.051395e-10	0.0001871292	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.266798	7.209709e+26	2.301694e+28	
2675	1273	1e+19	50	5e-06	2.3112e+25	1.770924e+25	1.364007e+25	4.06917e+24	5.402756e+24	0	2.889e+24	2.213655e+24	1.705009e+24	5.086463e+23	6.753445e+23	0	0	6.717546e+23	4.051857e-10	0.000187181	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.26802	7.209709e+26	2.301694e+28	
2676	1273	1e+19	50	5e-06	2.312064e+25	1.771491e+25	1.364461e+25	4.070294e+24	5.405734e+24	0	2.89008e+24	2.214363e+24	1.705576e+24	5.087868e+23	6.757167e+23	0	0	6.717104e+23	4.052319e-10	0.0001872327	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.269242	7.209709e+26	2.301694e+28	
2677	1273	1e+19	50	5e-06	2.312928e+25	1.772057e+25	1.364915e+25	4.071418e+24	5.408712e+24	0	2.89116e+24	2.215071e+24	1.706144e+24	5.089273e+23	6.76089e+23	0	0	6.716662e+23	4.052781e-10	0.0001872844	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.270463	7.209709e+26	2.301694e+28	
2678	1273	1e+19	50	5e-06	2.313792e+25	1.772623e+25	1.365369e+25	4.072542e+24	5.411691e+24	0	2.89224e+24	2.215779e+24	1.706711e+24	5.090677e+23	6.764614e+23	0	0	6.716221e+23	4.053243e-10	0.0001873361	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.271685	7.209709e+26	2.301694e+28	
2679	1273	1e+19	50	5e-06	2.314656e+25	1.773189e+25	1.365822e+25	4.073665e+24	5.41467e+24	0	2.89332e+24	2.216486e+24	1.707278e+24	5.092082e+23	6.768338e+23	0	0	6.715779e+23	4.053705e-10	0.0001873878	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.272907	7.209709e+26	2.301694e+28	
2680	1273	1e+19	50	5e-06	2.31552e+25	1.773755e+25	1.366276e+25	4.074789e+24	5.41765e+24	0	2.8944e+24	2.217194e+24	1.707845e+24	5.093486e+23	6.772063e+23	0	0	6.715338e+23	4.054166e-10	0.0001874395	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.274128	7.209709e+26	2.301694e+28	
2681	1273	1e+19	50	5e-06	2.316384e+25	1.774321e+25	1.36673e+25	4.075912e+24	5.420631e+24	0	2.89548e+24	2.217901e+24	1.708412e+24	5.09489e+23	6.775788e+23	0	0	6.714897e+23	4.054628e-10	0.0001874912	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.27535	7.209709e+26	2.301694e+28	
2682	1273	1e+19	50	5e-06	2.317248e+25	1.774887e+25	1.367183e+25	4.077035e+24	5.423612e+24	0	2.89656e+24	2.218609e+24	1.708979e+24	5.096293e+23	6.779514e+23	0	0	6.714456e+23	4.055089e-10	0.0001875429	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.276572	7.209709e+26	2.301694e+28	
2683	1273	1e+19	50	5e-06	2.318112e+25	1.775453e+25	1.367637e+25	4.078157e+24	5.426593e+24	0	2.89764e+24	2.219316e+24	1.709546e+24	5.097697e+23	6.783241e+23	0	0	6.714015e+23	4.05555e-10	0.0001875946	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.277793	7.209709e+26	2.301694e+28	
2684	1273	1e+19	50	5e-06	2.318976e+25	1.776019e+25	1.368091e+25	4.07928e+24	5.429575e+24	0	2.89872e+24	2.220023e+24	1.710113e+24	5.0991e+23	6.786969e+23	0	0	6.713575e+23	4.056011e-10	0.0001876462	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.279015	7.209709e+26	2.301694e+28	
2685	1273	1e+19	50	5e-06	2.31984e+25	1.776584e+25	1.368544e+25	4.080402e+24	5.432557e+24	0	2.8998e+24	2.22073e+24	1.71068e+24	5.100503e+23	6.790697e+23	0	0	6.713134e+23	4.056472e-10	0.0001876979	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.280237	7.209709e+26	2.301694e+28	
2686	1273	1e+19	50	5e-06	2.320704e+25	1.77715e+25	1.368998e+25	4.081525e+24	5.43554e+24	0	2.90088e+24	2.221437e+24	1.711247e+24	5.101906e+23	6.794425e+23	0	0	6.712694e+23	4.056933e-10	0.0001877495	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.281459	7.209709e+26	2.301694e+28	
2687	1273	1e+19	50	5e-06	2.321568e+25	1.777716e+25	1.369451e+25	4.082647e+24	5.438524e+24	0	2.90196e+24	2.222145e+24	1.711814e+24	5.103308e+23	6.798155e+23	0	0	6.712254e+23	4.057393e-10	0.0001878011	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.28268	7.209709e+26	2.301694e+28	
2688	1273	1e+19	50	5e-06	2.322432e+25	1.778281e+25	1.369904e+25	4.083769e+24	5.441508e+24	0	2.90304e+24	2.222852e+24	1.71238e+24	5.104711e+23	6.801885e+23	0	0	6.711814e+23	4.057854e-10	0.0001878528	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.283902	7.209709e+26	2.301694e+28	
2689	1273	1e+19	50	5e-06	2.323296e+25	1.778847e+25	1.370358e+25	4.08489e+24	5.444492e+24	0	2.90412e+24	2.223558e+24	1.712947e+24	5.106113e+23	6.805615e+23	0	0	6.711374e+23	4.058314e-10	0.0001879044	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.285124	7.209709e+26	2.301694e+28	
2690	1273	1e+19	50	5e-06	2.32416e+25	1.779412e+25	1.370811e+25	4.086012e+24	5.447477e+24	0	2.9052e+24	2.224265e+24	1.713514e+24	5.107515e+23	6.809346e+23	0	0	6.710935e+23	4.058774e-10	0.000187956	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.286345	7.209709e+26	2.301694e+28	
2691	1273	1e+19	50	5e-06	2.325024e+25	1.779978e+25	1.371264e+25	4.087133e+24	5.450463e+24	0	2.90628e+24	2.224972e+24	1.714081e+24	5.108916e+23	6.813078e+23	0	0	6.710496e+23	4.059234e-10	0.0001880076	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.287567	7.209709e+26	2.301694e+28	
2692	1273	1e+19	50	5e-06	2.325888e+25	1.780543e+25	1.371718e+25	4.088254e+24	5.453449e+24	0	2.90736e+24	2.225679e+24	1.714647e+24	5.110318e+23	6.816811e+23	0	0	6.710056e+23	4.059694e-10	0.0001880592	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.288789	7.209709e+26	2.301694e+28	
2693	1273	1e+19	50	5e-06	2.326752e+25	1.781108e+25	1.372171e+25	4.089375e+24	5.456435e+24	0	2.90844e+24	2.226386e+24	1.715214e+24	5.111719e+23	6.820544e+23	0	0	6.709617e+23	4.060154e-10	0.0001881108	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.29001	7.209709e+26	2.301694e+28	
2694	1273	1e+19	50	5e-06	2.327616e+25	1.781674e+25	1.372624e+25	4.090496e+24	5.459422e+24	0	2.90952e+24	2.227092e+24	1.71578e+24	5.11312e+23	6.824278e+23	0	0	6.709179e+23	4.060613e-10	0.0001881624	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.291232	7.209709e+26	2.301694e+28	
2695	1273	1e+19	50	5e-06	2.32848e+25	1.782239e+25	1.373077e+25	4.091617e+24	5.46241e+24	0	2.9106e+24	2.227799e+24	1.716347e+24	5.114521e+23	6.828012e+23	0	0	6.70874e+23	4.061073e-10	0.000188214	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.292454	7.209709e+26	2.301694e+28	
2696	1273	1e+19	50	5e-06	2.329344e+25	1.782804e+25	1.37353e+25	4.092737e+24	5.465398e+24	0	2.91168e+24	2.228505e+24	1.716913e+24	5.115922e+23	6.831747e+23	0	0	6.708301e+23	4.061532e-10	0.0001882655	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.293675	7.209709e+26	2.301694e+28	
2697	1273	1e+19	50	5e-06	2.330208e+25	1.783369e+25	1.373984e+25	4.093858e+24	5.468386e+24	0	2.91276e+24	2.229212e+24	1.71748e+24	5.117322e+23	6.835483e+23	0	0	6.707863e+23	4.061991e-10	0.0001883171	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.294897	7.209709e+26	2.301694e+28	
2698	1273	1e+19	50	5e-06	2.331072e+25	1.783934e+25	1.374437e+25	4.094978e+24	5.471375e+24	0	2.91384e+24	2.229918e+24	1.718046e+24	5.118722e+23	6.839219e+23	0	0	6.707425e+23	4.06245e-10	0.0001883686	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.296119	7.209709e+26	2.301694e+28	
2699	1273	1e+19	50	5e-06	2.331936e+25	1.784499e+25	1.37489e+25	4.096098e+24	5.474365e+24	0	2.91492e+24	2.230624e+24	1.718612e+24	5.120122e+23	6.842956e+23	0	0	6.706987e+23	4.062909e-10	0.0001884202	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.29734	7.209709e+26	2.301694e+28	
2700	1273	1e+19	50	5e-06	2.3328e+25	1.785064e+25	1.375343e+25	4.097217e+24	5.477355e+24	0	2.916e+24	2.231331e+24	1.719178e+24	5.121522e+23	6.846694e+23	0	0	6.706549e+23	4.063368e-10	0.0001884717	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.298562	7.209709e+26	2.301694e+28	
2701	1273	1e+19	50	5e-06	2.333664e+25	1.785629e+25	1.375796e+25	4.098337e+24	5.480346e+24	0	2.91708e+24	2.232037e+24	1.719745e+24	5.122921e+23	6.850432e+23	0	0	6.706112e+23	4.063826e-10	0.0001885232	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.299784	7.209709e+26	2.301694e+28	
2702	1273	1e+19	50	5e-06	2.334528e+25	1.786194e+25	1.376249e+25	4.099456e+24	5.483337e+24	0	2.91816e+24	2.232743e+24	1.720311e+24	5.12432e+23	6.854171e+23	0	0	6.705674e+23	4.064285e-10	0.0001885747	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.301006	7.209709e+26	2.301694e+28	
2703	1273	1e+19	50	5e-06	2.335392e+25	1.786759e+25	1.376702e+25	4.100576e+24	5.486329e+24	0	2.91924e+24	2.233449e+24	1.720877e+24	5.12572e+23	6.857911e+23	0	0	6.705237e+23	4.064743e-10	0.0001886262	nan	nan	-nan	-nan	-nan	-nan	nan	0.5	-nan	1	3.302227	7.209709e+26	2.301694e+28	
2704	1273	1e+19	50	5e-06	2.336256e+25	1.787324e+25	1.377154e+25	4.101695e+24	5.489321e+24	0	2.92032e+24	2.234155e+24	1.721443e+24	5.127118e+23	6.861651e+23	0	0	6.7048e+23	4.065202e-10	0.0001886777	nan	nan	nan	nan	nan	nan	nan	0.5	nan	1	3.303449	7.209709e+26	2.301694e+28	
