Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
20742	1550	1e+19	0	6.09785e-06	1.792109e+26	3.891692e+25	1.641091e+25	2.250601e+25	7.643295e+25	6.386101e+25	2.240136e+25	4.864615e+24	2.051364e+24	2.813251e+24	9.554118e+24	7.982627e+24	0.3563456	3.810175e+23	8.657243e-10	0.001035553	5.963689e+09	2.930715e+10	5.236706e+12	6.743706e-06	8.384072e-11	2.166056e-16	0.5	0.5	0.63552	1	25.34029	7.209709e+26	2.301694e+28	
20743	1550	1e+19	0	6.09785e-06	1.792195e+26	3.891712e+25	1.641102e+25	2.25061e+25	7.643807e+25	6.386433e+25	2.240244e+25	4.86464e+24	2.051377e+24	2.813263e+24	9.554758e+24	7.983041e+24	0.356347	3.810168e+23	8.657261e-10	0.001035558	5.963282e+09	2.931111e+10	5.237239e+12	6.743936e-06	8.384644e-11	2.166278e-16	0.5	0.5	0.6355417	1	25.34151	7.209709e+26	2.301694e+28	
20744	1550	1e+19	0	6.09785e-06	1.792282e+26	3.891732e+25	1.641112e+25	2.25062e+25	7.644319e+25	6.386765e+25	2.240352e+25	4.864665e+24	2.051391e+24	2.813275e+24	9.555398e+24	7.983456e+24	0.3563483	3.810161e+23	8.657279e-10	0.001035562	5.962876e+09	2.931508e+10	5.237773e+12	6.744166e-06	8.385216e-11	2.166499e-16	0.5	0.5	0.6355633	1	25.34273	7.209709e+26	2.301694e+28	
20745	1550	1e+19	0	6.09785e-06	1.792368e+26	3.891752e+25	1.641123e+25	2.250629e+25	7.644831e+25	6.387097e+25	2.24046e+25	4.864691e+24	2.051404e+24	2.813287e+24	9.556039e+24	7.983871e+24	0.3563496	3.810153e+23	8.657297e-10	0.001035566	5.962469e+09	2.931904e+10	5.238307e+12	6.744395e-06	8.385788e-11	2.166721e-16	0.5	0.5	0.635585	1	25.34395	7.209709e+26	2.301694e+28	
20746	1550	1e+19	0	6.09785e-06	1.792454e+26	3.891773e+25	1.641134e+25	2.250639e+25	7.645343e+25	6.387428e+25	2.240568e+25	4.864716e+24	2.051417e+24	2.813299e+24	9.556679e+24	7.984285e+24	0.356351	3.810146e+23	8.657315e-10	0.001035571	5.962063e+09	2.9323e+10	5.238841e+12	6.744625e-06	8.386359e-11	2.166943e-16	0.5	0.5	0.6356067	1	25.34517	7.209709e+26	2.301694e+28	
20747	1550	1e+19	0	6.09785e-06	1.792541e+26	3.891793e+25	1.641144e+25	2.250649e+25	7.645855e+25	6.38776e+25	2.240676e+25	4.864741e+24	2.05143e+24	2.813311e+24	9.557319e+24	7.9847e+24	0.3563523	3.810139e+23	8.657332e-10	0.001035575	5.961656e+09	2.932697e+10	5.239375e+12	6.744855e-06	8.386931e-11	2.167164e-16	0.5	0.5	0.6356284	1	25.3464	7.209709e+26	2.301694e+28	
20748	1550	1e+19	0	6.09785e-06	1.792627e+26	3.891813e+25	1.641155e+25	2.250658e+25	7.646367e+25	6.388092e+25	2.240784e+25	4.864766e+24	2.051443e+24	2.813323e+24	9.557959e+24	7.985115e+24	0.3563536	3.810131e+23	8.65735e-10	0.00103558	5.96125e+09	2.933093e+10	5.239909e+12	6.745085e-06	8.387503e-11	2.167386e-16	0.5	0.5	0.63565	1	25.34762	7.209709e+26	2.301694e+28	
20749	1550	1e+19	0	6.09785e-06	1.792714e+26	3.891833e+25	1.641165e+25	2.250668e+25	7.64688e+25	6.388423e+25	2.240892e+25	4.864791e+24	2.051456e+24	2.813335e+24	9.558599e+24	7.985529e+24	0.3563549	3.810124e+23	8.657368e-10	0.001035584	5.960843e+09	2.93349e+10	5.240443e+12	6.745315e-06	8.388075e-11	2.167607e-16	0.5	0.5	0.6356717	1	25.34884	7.209709e+26	2.301694e+28	
20750	1550	1e+19	0	6.09785e-06	1.7928e+26	3.891853e+25	1.641176e+25	2.250677e+25	7.647392e+25	6.388755e+25	2.241e+25	4.864816e+24	2.05147e+24	2.813347e+24	9.55924e+24	7.985944e+24	0.3563563	3.810117e+23	8.657386e-10	0.001035589	5.960437e+09	2.933886e+10	5.240976e+12	6.745545e-06	8.388647e-11	2.167829e-16	0.5	0.5	0.6356934	1	25.35006	7.209709e+26	2.301694e+28	
20751	1550	1e+19	0	6.09785e-06	1.792886e+26	3.891873e+25	1.641186e+25	2.250687e+25	7.647904e+25	6.389087e+25	2.241108e+25	4.864842e+24	2.051483e+24	2.813359e+24	9.55988e+24	7.986359e+24	0.3563576	3.81011e+23	8.657404e-10	0.001035593	5.960031e+09	2.934282e+10	5.24151e+12	6.745775e-06	8.389218e-11	2.168051e-16	0.5	0.5	0.635715	1	25.35128	7.209709e+26	2.301694e+28	
20752	1550	1e+19	0	6.09785e-06	1.792973e+26	3.891893e+25	1.641197e+25	2.250697e+25	7.648416e+25	6.389419e+25	2.241216e+25	4.864867e+24	2.051496e+24	2.813371e+24	9.56052e+24	7.986773e+24	0.3563589	3.810102e+23	8.657421e-10	0.001035597	5.959625e+09	2.934679e+10	5.242044e+12	6.746005e-06	8.38979e-11	2.168272e-16	0.5	0.5	0.6357367	1	25.3525	7.209709e+26	2.301694e+28	
20753	1550	1e+19	0	6.09785e-06	1.793059e+26	3.891913e+25	1.641207e+25	2.250706e+25	7.648928e+25	6.38975e+25	2.241324e+25	4.864892e+24	2.051509e+24	2.813383e+24	9.56116e+24	7.987188e+24	0.3563603	3.810095e+23	8.657439e-10	0.001035602	5.959218e+09	2.935076e+10	5.242578e+12	6.746235e-06	8.390362e-11	2.168494e-16	0.5	0.5	0.6357583	1	25.35373	7.209709e+26	2.301694e+28	
20754	1550	1e+19	0	6.09785e-06	1.793146e+26	3.891934e+25	1.641218e+25	2.250716e+25	7.64944e+25	6.390082e+25	2.241432e+25	4.864917e+24	2.051522e+24	2.813395e+24	9.5618e+24	7.987603e+24	0.3563616	3.810088e+23	8.657457e-10	0.001035606	5.958812e+09	2.935472e+10	5.243112e+12	6.746465e-06	8.390934e-11	2.168716e-16	0.5	0.5	0.63578	1	25.35495	7.209709e+26	2.301694e+28	
20755	1550	1e+19	0	6.09785e-06	1.793232e+26	3.891954e+25	1.641228e+25	2.250725e+25	7.649952e+25	6.390414e+25	2.24154e+25	4.864942e+24	2.051535e+24	2.813407e+24	9.562441e+24	7.988017e+24	0.3563629	3.810081e+23	8.657475e-10	0.001035611	5.958406e+09	2.935869e+10	5.243646e+12	6.746694e-06	8.391506e-11	2.168938e-16	0.5	0.5	0.6358017	1	25.35617	7.209709e+26	2.301694e+28	
20756	1550	1e+19	0	6.09785e-06	1.793318e+26	3.891974e+25	1.641239e+25	2.250735e+25	7.650465e+25	6.390746e+25	2.241648e+25	4.864967e+24	2.051549e+24	2.813419e+24	9.563081e+24	7.988432e+24	0.3563642	3.810073e+23	8.657493e-10	0.001035615	5.958e+09	2.936265e+10	5.24418e+12	6.746924e-06	8.392078e-11	2.169159e-16	0.5	0.5	0.6358233	1	25.35739	7.209709e+26	2.301694e+28	
20757	1550	1e+19	0	6.09785e-06	1.793405e+26	3.891994e+25	1.641249e+25	2.250744e+25	7.650977e+25	6.391077e+25	2.241756e+25	4.864992e+24	2.051562e+24	2.813431e+24	9.563721e+24	7.988847e+24	0.3563656	3.810066e+23	8.65751e-10	0.001035619	5.957594e+09	2.936662e+10	5.244714e+12	6.747154e-06	8.392649e-11	2.169381e-16	0.5	0.5	0.635845	1	25.35861	7.209709e+26	2.301694e+28	
20758	1550	1e+19	0	6.09785e-06	1.793491e+26	3.892014e+25	1.64126e+25	2.250754e+25	7.651489e+25	6.391409e+25	2.241864e+25	4.865017e+24	2.051575e+24	2.813443e+24	9.564361e+24	7.989261e+24	0.3563669	3.810059e+23	8.657528e-10	0.001035624	5.957188e+09	2.937059e+10	5.245249e+12	6.747384e-06	8.393221e-11	2.169603e-16	0.5	0.5	0.6358667	1	25.35983	7.209709e+26	2.301694e+28	
20759	1550	1e+19	0	6.09785e-06	1.793578e+26	3.892034e+25	1.64127e+25	2.250764e+25	7.652001e+25	6.391741e+25	2.241972e+25	4.865043e+24	2.051588e+24	2.813454e+24	9.565001e+24	7.989676e+24	0.3563682	3.810052e+23	8.657546e-10	0.001035628	5.956783e+09	2.937455e+10	5.245783e+12	6.747614e-06	8.393793e-11	2.169824e-16	0.5	0.5	0.6358883	1	25.36106	7.209709e+26	2.301694e+28	
20760	1550	1e+19	0	6.09785e-06	1.793664e+26	3.892054e+25	1.641281e+25	2.250773e+25	7.652513e+25	6.392073e+25	2.24208e+25	4.865068e+24	2.051601e+24	2.813466e+24	9.565642e+24	7.990091e+24	0.3563696	3.810044e+23	8.657564e-10	0.001035633	5.956377e+09	2.937852e+10	5.246317e+12	6.747844e-06	8.394365e-11	2.170046e-16	0.5	0.5	0.63591	1	25.36228	7.209709e+26	2.301694e+28	
20761	1550	1e+19	0	6.09785e-06	1.79375e+26	3.892074e+25	1.641292e+25	2.250783e+25	7.653026e+25	6.392404e+25	2.242188e+25	4.865093e+24	2.051614e+24	2.813478e+24	9.566282e+24	7.990505e+24	0.3563709	3.810037e+23	8.657581e-10	0.001035637	5.955971e+09	2.938249e+10	5.246851e+12	6.748074e-06	8.394937e-11	2.170268e-16	0.5	0.5	0.6359316	1	25.3635	7.209709e+26	2.301694e+28	
20762	1550	1e+19	0	6.09785e-06	1.793837e+26	3.892094e+25	1.641302e+25	2.250792e+25	7.653538e+25	6.392736e+25	2.242296e+25	4.865118e+24	2.051628e+24	2.81349e+24	9.566922e+24	7.99092e+24	0.3563722	3.81003e+23	8.657599e-10	0.001035641	5.955565e+09	2.938646e+10	5.247385e+12	6.748303e-06	8.395509e-11	2.17049e-16	0.5	0.5	0.6359533	1	25.36472	7.209709e+26	2.301694e+28	
20763	1550	1e+19	0	6.09785e-06	1.793923e+26	3.892114e+25	1.641313e+25	2.250802e+25	7.65405e+25	6.393068e+25	2.242404e+25	4.865143e+24	2.051641e+24	2.813502e+24	9.567562e+24	7.991335e+24	0.3563735	3.810023e+23	8.657617e-10	0.001035646	5.95516e+09	2.939043e+10	5.247919e+12	6.748533e-06	8.39608e-11	2.170711e-16	0.5	0.5	0.635975	1	25.36594	7.209709e+26	2.301694e+28	
20764	1550	1e+19	0	6.09785e-06	1.79401e+26	3.892134e+25	1.641323e+25	2.250811e+25	7.654562e+25	6.393399e+25	2.242512e+25	4.865168e+24	2.051654e+24	2.813514e+24	9.568203e+24	7.991749e+24	0.3563749	3.810015e+23	8.657635e-10	0.00103565	5.954754e+09	2.939439e+10	5.248453e+12	6.748763e-06	8.396652e-11	2.170933e-16	0.5	0.5	0.6359966	1	25.36716	7.209709e+26	2.301694e+28	
20765	1550	1e+19	0	6.09785e-06	1.794096e+26	3.892155e+25	1.641334e+25	2.250821e+25	7.655074e+25	6.393731e+25	2.24262e+25	4.865193e+24	2.051667e+24	2.813526e+24	9.568843e+24	7.992164e+24	0.3563762	3.810008e+23	8.657652e-10	0.001035655	5.954349e+09	2.939836e+10	5.248988e+12	6.748993e-06	8.397224e-11	2.171155e-16	0.5	0.5	0.6360183	1	25.36839	7.209709e+26	2.301694e+28	
20766	1550	1e+19	0	6.09785e-06	1.794182e+26	3.892175e+25	1.641344e+25	2.250831e+25	7.655586e+25	6.394063e+25	2.242728e+25	4.865218e+24	2.05168e+24	2.813538e+24	9.569483e+24	7.992579e+24	0.3563775	3.810001e+23	8.65767e-10	0.001035659	5.953943e+09	2.940233e+10	5.249522e+12	6.749223e-06	8.397796e-11	2.171377e-16	0.5	0.5	0.6360399	1	25.36961	7.209709e+26	2.301694e+28	
20767	1550	1e+19	0	6.09785e-06	1.794269e+26	3.892195e+25	1.641355e+25	2.25084e+25	7.656099e+25	6.394395e+25	2.242836e+25	4.865243e+24	2.051693e+24	2.81355e+24	9.570123e+24	7.992993e+24	0.3563789	3.809994e+23	8.657688e-10	0.001035663	5.953538e+09	2.94063e+10	5.250056e+12	6.749452e-06	8.398368e-11	2.171598e-16	0.5	0.5	0.6360616	1	25.37083	7.209709e+26	2.301694e+28	
20768	1550	1e+19	0	6.09785e-06	1.794355e+26	3.892215e+25	1.641365e+25	2.25085e+25	7.656611e+25	6.394726e+25	2.242944e+25	4.865268e+24	2.051706e+24	2.813562e+24	9.570764e+24	7.993408e+24	0.3563802	3.809986e+23	8.657706e-10	0.001035668	5.953132e+09	2.941027e+10	5.25059e+12	6.749682e-06	8.39894e-11	2.17182e-16	0.5	0.5	0.6360832	1	25.37205	7.209709e+26	2.301694e+28	
20769	1550	1e+19	0	6.09785e-06	1.794442e+26	3.892235e+25	1.641376e+25	2.250859e+25	7.657123e+25	6.395058e+25	2.243052e+25	4.865293e+24	2.051719e+24	2.813574e+24	9.571404e+24	7.993823e+24	0.3563815	3.809979e+23	8.657723e-10	0.001035672	5.952727e+09	2.941424e+10	5.251125e+12	6.749912e-06	8.399512e-11	2.172042e-16	0.5	0.5	0.6361049	1	25.37327	7.209709e+26	2.301694e+28	
20770	1550	1e+19	0	6.09785e-06	1.794528e+26	3.892255e+25	1.641386e+25	2.250869e+25	7.657635e+25	6.39539e+25	2.24316e+25	4.865319e+24	2.051733e+24	2.813586e+24	9.572044e+24	7.994237e+24	0.3563828	3.809972e+23	8.657741e-10	0.001035677	5.952322e+09	2.941821e+10	5.251659e+12	6.750142e-06	8.400083e-11	2.172264e-16	0.5	0.5	0.6361265	1	25.37449	7.209709e+26	2.301694e+28	
20771	1550	1e+19	0	6.09785e-06	1.794614e+26	3.892275e+25	1.641397e+25	2.250878e+25	7.658147e+25	6.395722e+25	2.243268e+25	4.865344e+24	2.051746e+24	2.813598e+24	9.572684e+24	7.994652e+24	0.3563842	3.809965e+23	8.657759e-10	0.001035681	5.951917e+09	2.942218e+10	5.252193e+12	6.750372e-06	8.400655e-11	2.172486e-16	0.5	0.5	0.6361482	1	25.37572	7.209709e+26	2.301694e+28	
20772	1550	1e+19	0	6.09785e-06	1.794701e+26	3.892295e+25	1.641407e+25	2.250888e+25	7.65866e+25	6.396053e+25	2.243376e+25	4.865369e+24	2.051759e+24	2.81361e+24	9.573325e+24	7.995067e+24	0.3563855	3.809957e+23	8.657777e-10	0.001035685	5.951512e+09	2.942615e+10	5.252728e+12	6.750601e-06	8.401227e-11	2.172708e-16	0.5	0.5	0.6361698	1	25.37694	7.209709e+26	2.301694e+28	
20773	1550	1e+19	0	6.09785e-06	1.794787e+26	3.892315e+25	1.641418e+25	2.250897e+25	7.659172e+25	6.396385e+25	2.243484e+25	4.865394e+24	2.051772e+24	2.813622e+24	9.573965e+24	7.995482e+24	0.3563868	3.80995e+23	8.657794e-10	0.00103569	5.951106e+09	2.943012e+10	5.253262e+12	6.750831e-06	8.401799e-11	2.172929e-16	0.5	0.5	0.6361915	1	25.37816	7.209709e+26	2.301694e+28	
20774	1550	1e+19	0	6.09785e-06	1.794874e+26	3.892335e+25	1.641428e+25	2.250907e+25	7.659684e+25	6.396717e+25	2.243592e+25	4.865419e+24	2.051785e+24	2.813634e+24	9.574605e+24	7.995896e+24	0.3563882	3.809943e+23	8.657812e-10	0.001035694	5.950701e+09	2.94341e+10	5.253796e+12	6.751061e-06	8.402371e-11	2.173151e-16	0.5	0.5	0.6362131	1	25.37938	7.209709e+26	2.301694e+28	
20775	1550	1e+19	0	6.09785e-06	1.79496e+26	3.892355e+25	1.641439e+25	2.250916e+25	7.660196e+25	6.397049e+25	2.2437e+25	4.865444e+24	2.051798e+24	2.813646e+24	9.575245e+24	7.996311e+24	0.3563895	3.809936e+23	8.65783e-10	0.001035699	5.950296e+09	2.943807e+10	5.254331e+12	6.751291e-06	8.402943e-11	2.173373e-16	0.5	0.5	0.6362348	1	25.3806	7.209709e+26	2.301694e+28	
20776	1550	1e+19	0	6.09785e-06	1.795046e+26	3.892375e+25	1.641449e+25	2.250926e+25	7.660708e+25	6.39738e+25	2.243808e+25	4.865469e+24	2.051811e+24	2.813658e+24	9.575886e+24	7.996726e+24	0.3563908	3.809928e+23	8.657847e-10	0.001035703	5.949891e+09	2.944204e+10	5.254865e+12	6.75152e-06	8.403515e-11	2.173595e-16	0.5	0.5	0.6362564	1	25.38183	7.209709e+26	2.301694e+28	
20777	1550	1e+19	0	6.09785e-06	1.795133e+26	3.892395e+25	1.64146e+25	2.250936e+25	7.661221e+25	6.397712e+25	2.243916e+25	4.865494e+24	2.051824e+24	2.813669e+24	9.576526e+24	7.99714e+24	0.3563921	3.809921e+23	8.657865e-10	0.001035707	5.949487e+09	2.944601e+10	5.2554e+12	6.75175e-06	8.404086e-11	2.173817e-16	0.5	0.5	0.6362781	1	25.38305	7.209709e+26	2.301694e+28	
20778	1550	1e+19	0	6.09785e-06	1.795219e+26	3.892415e+25	1.64147e+25	2.250945e+25	7.661733e+25	6.398044e+25	2.244024e+25	4.865519e+24	2.051838e+24	2.813681e+24	9.577166e+24	7.997555e+24	0.3563935	3.809914e+23	8.657883e-10	0.001035712	5.949082e+09	2.944998e+10	5.255934e+12	6.75198e-06	8.404658e-11	2.174039e-16	0.5	0.5	0.6362997	1	25.38427	7.209709e+26	2.301694e+28	
20779	1550	1e+19	0	6.09785e-06	1.795306e+26	3.892435e+25	1.641481e+25	2.250955e+25	7.662245e+25	6.398376e+25	2.244132e+25	4.865544e+24	2.051851e+24	2.813693e+24	9.577806e+24	7.99797e+24	0.3563948	3.809907e+23	8.657901e-10	0.001035716	5.948677e+09	2.945396e+10	5.256469e+12	6.752209e-06	8.40523e-11	2.174261e-16	0.5	0.5	0.6363214	1	25.38549	7.209709e+26	2.301694e+28	
20780	1550	1e+19	0	6.09785e-06	1.795392e+26	3.892455e+25	1.641491e+25	2.250964e+25	7.662757e+25	6.398708e+25	2.24424e+25	4.865569e+24	2.051864e+24	2.813705e+24	9.578447e+24	7.998384e+24	0.3563961	3.809899e+23	8.657918e-10	0.00103572	5.948272e+09	2.945793e+10	5.257003e+12	6.752439e-06	8.405802e-11	2.174483e-16	0.5	0.5	0.636343	1	25.38671	7.209709e+26	2.301694e+28	
20781	1550	1e+19	0	6.09785e-06	1.795478e+26	3.892475e+25	1.641502e+25	2.250974e+25	7.66327e+25	6.399039e+25	2.244348e+25	4.865594e+24	2.051877e+24	2.813717e+24	9.579087e+24	7.998799e+24	0.3563975	3.809892e+23	8.657936e-10	0.001035725	5.947868e+09	2.94619e+10	5.257538e+12	6.752669e-06	8.406374e-11	2.174705e-16	0.5	0.5	0.6363647	1	25.38793	7.209709e+26	2.301694e+28	
20782	1550	1e+19	0	6.09785e-06	1.795565e+26	3.892495e+25	1.641512e+25	2.250983e+25	7.663782e+25	6.399371e+25	2.244456e+25	4.865619e+24	2.05189e+24	2.813729e+24	9.579727e+24	7.999214e+24	0.3563988	3.809885e+23	8.657954e-10	0.001035729	5.947463e+09	2.946588e+10	5.258072e+12	6.752899e-06	8.406946e-11	2.174926e-16	0.5	0.5	0.6363863	1	25.38916	7.209709e+26	2.301694e+28	
20783	1550	1e+19	0	6.09785e-06	1.795651e+26	3.892515e+25	1.641522e+25	2.250993e+25	7.664294e+25	6.399703e+25	2.244564e+25	4.865644e+24	2.051903e+24	2.813741e+24	9.580367e+24	7.999629e+24	0.3564001	3.809878e+23	8.657971e-10	0.001035734	5.947058e+09	2.946985e+10	5.258607e+12	6.753128e-06	8.407518e-11	2.175148e-16	0.5	0.5	0.636408	1	25.39038	7.209709e+26	2.301694e+28	
20784	1550	1e+19	0	6.09785e-06	1.795738e+26	3.892535e+25	1.641533e+25	2.251002e+25	7.664806e+25	6.400035e+25	2.244672e+25	4.865669e+24	2.051916e+24	2.813753e+24	9.581008e+24	8.000043e+24	0.3564014	3.80987e+23	8.657989e-10	0.001035738	5.946654e+09	2.947383e+10	5.259142e+12	6.753358e-06	8.40809e-11	2.17537e-16	0.5	0.5	0.6364296	1	25.3916	7.209709e+26	2.301694e+28	
20785	1550	1e+19	0	6.09785e-06	1.795824e+26	3.892555e+25	1.641543e+25	2.251012e+25	7.665318e+25	6.400366e+25	2.24478e+25	4.865694e+24	2.051929e+24	2.813765e+24	9.581648e+24	8.000458e+24	0.3564028	3.809863e+23	8.658007e-10	0.001035742	5.94625e+09	2.94778e+10	5.259676e+12	6.753588e-06	8.408662e-11	2.175592e-16	0.5	0.5	0.6364513	1	25.39282	7.209709e+26	2.301694e+28	
20786	1550	1e+19	0	6.09785e-06	1.79591e+26	3.892575e+25	1.641554e+25	2.251021e+25	7.665831e+25	6.400698e+25	2.244888e+25	4.865719e+24	2.051942e+24	2.813777e+24	9.582288e+24	8.000873e+24	0.3564041	3.809856e+23	8.658024e-10	0.001035747	5.945845e+09	2.948178e+10	5.260211e+12	6.753817e-06	8.409234e-11	2.175814e-16	0.5	0.5	0.6364729	1	25.39404	7.209709e+26	2.301694e+28	
20787	1550	1e+19	0	6.09785e-06	1.795997e+26	3.892595e+25	1.641564e+25	2.251031e+25	7.666343e+25	6.40103e+25	2.244996e+25	4.865744e+24	2.051955e+24	2.813789e+24	9.582929e+24	8.001287e+24	0.3564054	3.809849e+23	8.658042e-10	0.001035751	5.945441e+09	2.948575e+10	5.260746e+12	6.754047e-06	8.409805e-11	2.176036e-16	0.5	0.5	0.6364946	1	25.39526	7.209709e+26	2.301694e+28	
20788	1550	1e+19	0	6.09785e-06	1.796083e+26	3.892615e+25	1.641575e+25	2.25104e+25	7.666855e+25	6.401362e+25	2.245104e+25	4.865769e+24	2.051969e+24	2.8138e+24	9.583569e+24	8.001702e+24	0.3564067	3.809842e+23	8.65806e-10	0.001035756	5.945036e+09	2.948973e+10	5.26128e+12	6.754277e-06	8.410377e-11	2.176258e-16	0.5	0.5	0.6365162	1	25.39649	7.209709e+26	2.301694e+28	
20789	1550	1e+19	0	6.09785e-06	1.79617e+26	3.892635e+25	1.641585e+25	2.25105e+25	7.667367e+25	6.401693e+25	2.245212e+25	4.865794e+24	2.051982e+24	2.813812e+24	9.584209e+24	8.002117e+24	0.3564081	3.809834e+23	8.658078e-10	0.00103576	5.944632e+09	2.94937e+10	5.261815e+12	6.754506e-06	8.410949e-11	2.17648e-16	0.5	0.5	0.6365378	1	25.39771	7.209709e+26	2.301694e+28	
20790	1550	1e+19	0	6.09785e-06	1.796256e+26	3.892655e+25	1.641596e+25	2.251059e+25	7.66788e+25	6.402025e+25	2.24532e+25	4.865819e+24	2.051995e+24	2.813824e+24	9.584849e+24	8.002532e+24	0.3564094	3.809827e+23	8.658095e-10	0.001035764	5.944228e+09	2.949768e+10	5.26235e+12	6.754736e-06	8.411521e-11	2.176702e-16	0.5	0.5	0.6365595	1	25.39893	7.209709e+26	2.301694e+28	
20791	1550	1e+19	0	6.09785e-06	1.796342e+26	3.892675e+25	1.641606e+25	2.251069e+25	7.668392e+25	6.402357e+25	2.245428e+25	4.865844e+24	2.052008e+24	2.813836e+24	9.58549e+24	8.002946e+24	0.3564107	3.80982e+23	8.658113e-10	0.001035769	5.943824e+09	2.950165e+10	5.262884e+12	6.754965e-06	8.412093e-11	2.176924e-16	0.5	0.5	0.6365811	1	25.40015	7.209709e+26	2.301694e+28	
20792	1550	1e+19	0	6.09785e-06	1.796429e+26	3.892695e+25	1.641617e+25	2.251078e+25	7.668904e+25	6.402689e+25	2.245536e+25	4.865869e+24	2.052021e+24	2.813848e+24	9.58613e+24	8.003361e+24	0.3564121	3.809813e+23	8.658131e-10	0.001035773	5.94342e+09	2.950563e+10	5.263419e+12	6.755195e-06	8.412665e-11	2.177146e-16	0.5	0.5	0.6366028	1	25.40137	7.209709e+26	2.301694e+28	
20793	1550	1e+19	0	6.09785e-06	1.796515e+26	3.892715e+25	1.641627e+25	2.251088e+25	7.669416e+25	6.403021e+25	2.245644e+25	4.865894e+24	2.052034e+24	2.81386e+24	9.58677e+24	8.003776e+24	0.3564134	3.809806e+23	8.658148e-10	0.001035777	5.943016e+09	2.950961e+10	5.263954e+12	6.755425e-06	8.413237e-11	2.177368e-16	0.5	0.5	0.6366244	1	25.40259	7.209709e+26	2.301694e+28	
20794	1550	1e+19	0	6.09785e-06	1.796602e+26	3.892735e+25	1.641638e+25	2.251097e+25	7.669929e+25	6.403352e+25	2.245752e+25	4.865919e+24	2.052047e+24	2.813872e+24	9.587411e+24	8.00419e+24	0.3564147	3.809798e+23	8.658166e-10	0.001035782	5.942612e+09	2.951358e+10	5.264489e+12	6.755654e-06	8.413809e-11	2.17759e-16	0.5	0.5	0.636646	1	25.40382	7.209709e+26	2.301694e+28	
20795	1550	1e+19	0	6.09785e-06	1.796688e+26	3.892755e+25	1.641648e+25	2.251107e+25	7.670441e+25	6.403684e+25	2.24586e+25	4.865944e+24	2.05206e+24	2.813884e+24	9.588051e+24	8.004605e+24	0.356416	3.809791e+23	8.658184e-10	0.001035786	5.942208e+09	2.951756e+10	5.265024e+12	6.755884e-06	8.414381e-11	2.177812e-16	0.5	0.5	0.6366677	1	25.40504	7.209709e+26	2.301694e+28	
20796	1550	1e+19	0	6.09785e-06	1.796774e+26	3.892775e+25	1.641659e+25	2.251116e+25	7.670953e+25	6.404016e+25	2.245968e+25	4.865969e+24	2.052073e+24	2.813896e+24	9.588691e+24	8.00502e+24	0.3564174	3.809784e+23	8.658201e-10	0.001035791	5.941804e+09	2.952154e+10	5.265558e+12	6.756113e-06	8.414953e-11	2.178034e-16	0.5	0.5	0.6366893	1	25.40626	7.209709e+26	2.301694e+28	
20797	1550	1e+19	0	6.09785e-06	1.796861e+26	3.892795e+25	1.641669e+25	2.251126e+25	7.671465e+25	6.404348e+25	2.246076e+25	4.865994e+24	2.052086e+24	2.813908e+24	9.589332e+24	8.005435e+24	0.3564187	3.809777e+23	8.658219e-10	0.001035795	5.9414e+09	2.952552e+10	5.266093e+12	6.756343e-06	8.415525e-11	2.178256e-16	0.5	0.5	0.6367109	1	25.40748	7.209709e+26	2.301694e+28	
20798	1550	1e+19	0	6.09785e-06	1.796947e+26	3.892815e+25	1.641679e+25	2.251136e+25	7.671978e+25	6.404679e+25	2.246184e+25	4.866019e+24	2.052099e+24	2.813919e+24	9.589972e+24	8.005849e+24	0.35642	3.809769e+23	8.658236e-10	0.001035799	5.940996e+09	2.95295e+10	5.266628e+12	6.756573e-06	8.416097e-11	2.178478e-16	0.5	0.5	0.6367326	1	25.4087	7.209709e+26	2.301694e+28	
20799	1550	1e+19	0	6.09785e-06	1.797034e+26	3.892835e+25	1.64169e+25	2.251145e+25	7.67249e+25	6.405011e+25	2.246292e+25	4.866044e+24	2.052112e+24	2.813931e+24	9.590612e+24	8.006264e+24	0.3564213	3.809762e+23	8.658254e-10	0.001035804	5.940593e+09	2.953347e+10	5.267163e+12	6.756802e-06	8.416668e-11	2.1787e-16	0.5	0.5	0.6367542	1	25.40992	7.209709e+26	2.301694e+28	
